service_id,visit_id,car_id,tanggal,km_saat_servis,cabang,mekanik,kategori_servis,item_servis,qty,harga
SVC026923,V006933,CAR0606,2025-09-26,119141,Cabang Gatot Subroto,Mekanik Anto,Oli & Filter,Filter Udara,1,191000
SVC023635,V006096,CAR0527,2025-09-26,208603,Cabang Krakatau,Mekanik Sahat,Oli & Filter,Filter Udara,1,203000
SVC026922,V006933,CAR0606,2025-09-26,119141,Cabang Gatot Subroto,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,520000
SVC023634,V006096,CAR0527,2025-09-26,208603,Cabang Krakatau,Mekanik Sahat,Oli & Filter,Filter Oli,1,81000
SVC023633,V006096,CAR0527,2025-09-26,208603,Cabang Krakatau,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,520000
SVC018501,V004769,CAR0420,2025-09-26,129041,Cabang Gatot Subroto,Mekanik Tigor,Kelistrikan,Aki/Accu,1,1246000
SVC020865,V005375,CAR0470,2025-09-26,196392,Cabang Gatot Subroto,Mekanik Hasan,Oli & Filter,Filter Udara,1,176000
SVC020866,V005375,CAR0470,2025-09-26,196392,Cabang Gatot Subroto,Mekanik Hasan,Tune Up,Busi (set),1,212000
SVC020867,V005375,CAR0470,2025-09-26,196392,Cabang Gatot Subroto,Mekanik Hasan,Pendingin,Coolant/Radiator,1,171000
SVC018498,V004769,CAR0420,2025-09-26,129041,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Filter Oli,1,108000
SVC022460,V005786,CAR0504,2025-09-26,128069,Cabang Sisingamangaraja,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,330000
SVC022461,V005786,CAR0504,2025-09-26,128069,Cabang Sisingamangaraja,Mekanik Joni,Oli & Filter,Filter Oli,1,102000
SVC017755,V004573,CAR0402,2025-09-26,106880,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,640000
SVC020864,V005375,CAR0470,2025-09-26,196392,Cabang Gatot Subroto,Mekanik Hasan,Oli & Filter,Filter Oli,1,78000
SVC017756,V004573,CAR0402,2025-09-26,106880,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Filter Oli,1,100000
SVC017758,V004573,CAR0402,2025-09-26,106880,Cabang Setia Budi,Mekanik Joni,Rem & Kaki,Kampas Rem Depan,1,460000
SVC017759,V004573,CAR0402,2025-09-26,106880,Cabang Setia Budi,Mekanik Joni,Lainnya,Wiper,1,95000
SVC024745,V006385,CAR0554,2025-09-26,116893,Cabang Gatot Subroto,Mekanik Hasan,Oli & Filter,Filter Udara,1,167000
SVC024744,V006385,CAR0554,2025-09-26,116893,Cabang Gatot Subroto,Mekanik Hasan,Oli & Filter,Filter Oli,1,60000
SVC024743,V006385,CAR0554,2025-09-26,116893,Cabang Gatot Subroto,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,450000
SVC018500,V004769,CAR0420,2025-09-26,129041,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Filter Kabin/AC,1,107000
SVC018499,V004769,CAR0420,2025-09-26,129041,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Filter Udara,1,233000
SVC017757,V004573,CAR0402,2025-09-26,106880,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Filter Udara,1,231000
SVC020863,V005375,CAR0470,2025-09-26,196392,Cabang Gatot Subroto,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,640000
SVC018497,V004769,CAR0420,2025-09-26,129041,Cabang Gatot Subroto,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,420000
SVC003579,V000928,CAR0081,2025-09-27,171429,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Filter Oli,1,82000
SVC003580,V000928,CAR0081,2025-09-27,171429,Cabang Sisingamangaraja,Mekanik Tigor,Rem & Kaki,Kampas Rem Depan,1,462000
SVC001404,V000362,CAR0035,2025-09-27,60087,Cabang Ringroad,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,520000
SVC003578,V000928,CAR0081,2025-09-27,171429,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,450000
SVC000179,V000048,CAR0005,2025-09-27,93710,Cabang Gatot Subroto,Mekanik Anto,Oli & Filter,Filter Udara,1,214000
SVC001405,V000362,CAR0035,2025-09-27,60087,Cabang Ringroad,Mekanik Dani,Oli & Filter,Filter Oli,1,69000
SVC001406,V000362,CAR0035,2025-09-27,60087,Cabang Ringroad,Mekanik Dani,Oli & Filter,Filter Udara,1,177000
SVC003581,V000928,CAR0081,2025-09-27,171429,Cabang Sisingamangaraja,Mekanik Tigor,Rem & Kaki,Kampas Rem Belakang,1,679000
SVC004898,V001264,CAR0116,2025-09-27,75302,Cabang Ringroad,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,650000
SVC005835,V001493,CAR0136,2025-09-27,103677,Cabang Krakatau,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,450000
SVC003582,V000928,CAR0081,2025-09-27,171429,Cabang Sisingamangaraja,Mekanik Tigor,Kelistrikan,Aki/Accu,1,1393000
SVC028175,V007641,CAR0302,2025-09-27,21762,Cabang Ringroad,Mekanik Beni,Kelistrikan,Aki/Accu,1,1600000
SVC010781,V002779,CAR0249,2025-09-27,73069,Cabang Krakatau,Mekanik Joni,Pendingin,Coolant/Radiator,1,239000
SVC010780,V002779,CAR0249,2025-09-27,73069,Cabang Krakatau,Mekanik Joni,Tune Up,Tune Up / Servis Berkala,1,380000
SVC010779,V002779,CAR0249,2025-09-27,73069,Cabang Krakatau,Mekanik Joni,Tune Up,Busi (set),1,286000
SVC010778,V002779,CAR0249,2025-09-27,73069,Cabang Krakatau,Mekanik Joni,Oli & Filter,Filter Udara,1,229000
SVC004745,V001226,CAR0112,2025-09-27,87643,Cabang Gatot Subroto,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,560000
SVC010776,V002779,CAR0249,2025-09-27,73069,Cabang Krakatau,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,330000
SVC001407,V000362,CAR0035,2025-09-27,60087,Cabang Ringroad,Mekanik Dani,Kelistrikan,Aki/Accu,1,1471000
SVC004901,V001264,CAR0116,2025-09-27,75302,Cabang Ringroad,Mekanik Hasan,Drivetrain,Oli Gardan/Transfer,1,408000
SVC004900,V001264,CAR0116,2025-09-27,75302,Cabang Ringroad,Mekanik Hasan,Oli & Filter,Filter Udara,1,162000
SVC004899,V001264,CAR0116,2025-09-27,75302,Cabang Ringroad,Mekanik Hasan,Oli & Filter,Filter Oli,1,110000
SVC010777,V002779,CAR0249,2025-09-27,73069,Cabang Krakatau,Mekanik Joni,Oli & Filter,Filter Oli,1,65000
SVC005836,V001493,CAR0136,2025-09-27,103677,Cabang Krakatau,Mekanik Anto,Oli & Filter,Filter Oli,1,63000
SVC005837,V001493,CAR0136,2025-09-27,103677,Cabang Krakatau,Mekanik Anto,Oli & Filter,Filter Udara,1,255000
SVC004746,V001226,CAR0112,2025-09-27,87643,Cabang Gatot Subroto,Mekanik Dani,Oli & Filter,Filter Oli,1,66000
SVC022561,V005813,CAR0507,2025-09-27,70434,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Filter Oli,1,107000
SVC022560,V005813,CAR0507,2025-09-27,70434,Cabang Setia Budi,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,520000
SVC000178,V000048,CAR0005,2025-09-27,93710,Cabang Gatot Subroto,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,450000
SVC022232,V005723,CAR0499,2025-09-28,99442,Cabang Setia Budi,Mekanik Tigor,Oli & Filter,Filter Udara,1,231000
SVC022230,V005723,CAR0499,2025-09-28,99442,Cabang Setia Budi,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,780000
SVC022231,V005723,CAR0499,2025-09-28,99442,Cabang Setia Budi,Mekanik Tigor,Oli & Filter,Filter Oli,1,96000
SVC003386,V000878,CAR0078,2025-09-29,99182,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,650000
SVC017319,V004460,CAR0393,2025-09-29,163761,Cabang Krakatau,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,330000
SVC003388,V000878,CAR0078,2025-09-29,99182,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Filter Udara,1,176000
SVC007125,V001838,CAR0161,2025-09-29,59858,Cabang Sisingamangaraja,Mekanik Joni,Oli & Filter,Filter Udara,1,133000
SVC007124,V001838,CAR0161,2025-09-29,59858,Cabang Sisingamangaraja,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,450000
SVC001658,V000427,CAR0039,2025-09-29,101329,Cabang Krakatau,Mekanik Hasan,Kelistrikan,Aki/Accu,1,925000
SVC001657,V000427,CAR0039,2025-09-29,101329,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Filter Kabin/AC,1,152000
SVC003387,V000878,CAR0078,2025-09-29,99182,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Filter Oli,1,63000
SVC001656,V000427,CAR0039,2025-09-29,101329,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Filter Oli,1,72000
SVC001655,V000427,CAR0039,2025-09-29,101329,Cabang Krakatau,Mekanik Hasan,Oli & Filter,Ganti Oli Mesin,1,420000
SVC017320,V004460,CAR0393,2025-09-29,163761,Cabang Krakatau,Mekanik Anto,Oli & Filter,Filter Kabin/AC,1,105000
SVC003389,V000878,CAR0078,2025-09-29,99182,Cabang Sisingamangaraja,Mekanik Beni,Lainnya,Wiper,1,129000
SVC001094,V000285,CAR0030,2025-09-29,50006,Cabang Gatot Subroto,Mekanik Rudi,Oli & Filter,Filter Oli,1,108000
SVC001096,V000285,CAR0030,2025-09-29,50006,Cabang Gatot Subroto,Mekanik Rudi,Tune Up,Tune Up / Servis Berkala,1,363000
SVC007127,V001838,CAR0161,2025-09-29,59858,Cabang Sisingamangaraja,Mekanik Joni,Kelistrikan,Aki/Accu,1,1566000
SVC007126,V001838,CAR0161,2025-09-29,59858,Cabang Sisingamangaraja,Mekanik Joni,Oli & Filter,Filter Kabin/AC,1,116000
SVC001093,V000285,CAR0030,2025-09-29,50006,Cabang Gatot Subroto,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,450000
SVC001095,V000285,CAR0030,2025-09-29,50006,Cabang Gatot Subroto,Mekanik Rudi,Oli & Filter,Filter Udara,1,250000
SVC028143,V007611,CAR0347,2025-09-29,135364,Cabang Setia Budi,Mekanik Rudi,Tune Up,Busi (set),1,288000
SVC001493,V000385,CAR0036,2025-09-30,144549,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Filter Kabin/AC,1,163000
SVC001492,V000385,CAR0036,2025-09-30,144549,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Filter Udara,1,153000
SVC004262,V001101,CAR0099,2025-09-30,98215,Cabang Gatot Subroto,Mekanik Beni,Tune Up,Busi (set),1,454000
SVC008751,V002252,CAR0200,2025-09-30,141831,Cabang Setia Budi,Mekanik Rudi,Rem & Kaki,Kampas Rem Depan,1,800000
SVC007210,V001861,CAR0163,2025-09-30,99148,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Ganti Oli Mesin,1,420000
SVC001491,V000385,CAR0036,2025-09-30,144549,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Filter Oli,1,90000
SVC004261,V001101,CAR0099,2025-09-30,98215,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Filter Udara,1,192000
SVC013395,V003441,CAR0315,2025-09-30,68703,Cabang Ringroad,Mekanik Joni,Lainnya,Wiper,1,185000
SVC007211,V001861,CAR0163,2025-09-30,99148,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Filter Oli,1,113000
SVC001494,V000385,CAR0036,2025-09-30,144549,Cabang Sisingamangaraja,Mekanik Tigor,Tune Up,Busi (set),1,240000
SVC007213,V001861,CAR0163,2025-09-30,99148,Cabang Setia Budi,Mekanik Anto,Tune Up,Busi (set),1,298000
SVC013394,V003441,CAR0315,2025-09-30,68703,Cabang Ringroad,Mekanik Joni,Oli & Filter,Filter Udara,1,230000
SVC013393,V003441,CAR0315,2025-09-30,68703,Cabang Ringroad,Mekanik Joni,Oli & Filter,Filter Oli,1,96000
SVC013392,V003441,CAR0315,2025-09-30,68703,Cabang Ringroad,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,780000
SVC004260,V001101,CAR0099,2025-09-30,98215,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Filter Oli,1,111000
SVC008750,V002252,CAR0200,2025-09-30,141831,Cabang Setia Budi,Mekanik Rudi,Tune Up,Tune Up / Servis Berkala,1,383000
SVC008749,V002252,CAR0200,2025-09-30,141831,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Filter Udara,1,246000
SVC004259,V001101,CAR0099,2025-09-30,98215,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,540000
SVC001495,V000385,CAR0036,2025-09-30,144549,Cabang Sisingamangaraja,Mekanik Tigor,Rem & Kaki,Kampas Rem Depan,1,477000
SVC008748,V002252,CAR0200,2025-09-30,141831,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,450000
SVC001490,V000385,CAR0036,2025-09-30,144549,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,330000
SVC008752,V002252,CAR0200,2025-09-30,141831,Cabang Setia Budi,Mekanik Rudi,Rem & Kaki,Kampas Rem Belakang,1,554000
SVC007212,V001861,CAR0163,2025-09-30,99148,Cabang Setia Budi,Mekanik Anto,Oli & Filter,Filter Udara,1,191000
SVC008231,V002123,CAR0186,2025-10-01,132535,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,510000
SVC018377,V004734,CAR0418,2025-10-01,101724,Cabang Gatot Subroto,Mekanik Sahat,Tune Up,Tune Up / Servis Berkala,1,431000
SVC018376,V004734,CAR0418,2025-10-01,101724,Cabang Gatot Subroto,Mekanik Sahat,Oli & Filter,Filter Udara,1,243000
SVC008233,V002123,CAR0186,2025-10-01,132535,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Filter Udara,1,166000
SVC008232,V002123,CAR0186,2025-10-01,132535,Cabang Ringroad,Mekanik Tigor,Oli & Filter,Filter Oli,1,120000
SVC018374,V004734,CAR0418,2025-10-01,101724,Cabang Gatot Subroto,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,520000
SVC028100,V007574,CAR0278,2025-10-01,31746,Cabang Setia Budi,Mekanik Dani,Kelistrikan,Aki/Accu,1,1119000
SVC018375,V004734,CAR0418,2025-10-01,101724,Cabang Gatot Subroto,Mekanik Sahat,Oli & Filter,Filter Oli,1,94000
SVC015752,V004058,CAR0361,2025-10-01,167546,Cabang Ringroad,Mekanik Beni,Rem & Kaki,Kampas Rem Depan,1,466000
SVC015750,V004058,CAR0361,2025-10-01,167546,Cabang Ringroad,Mekanik Beni,Oli & Filter,Filter Oli,1,82000
SVC013660,V003511,CAR0319,2025-10-01,179506,Cabang Sisingamangaraja,Mekanik Joni,Oli & Filter,Filter Oli,1,84000
SVC013662,V003511,CAR0319,2025-10-01,179506,Cabang Sisingamangaraja,Mekanik Joni,Oli & Filter,Filter Kabin/AC,1,127000
SVC015749,V004058,CAR0361,2025-10-01,167546,Cabang Ringroad,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,600000
SVC013661,V003511,CAR0319,2025-10-01,179506,Cabang Sisingamangaraja,Mekanik Joni,Oli & Filter,Filter Udara,1,256000
SVC013659,V003511,CAR0319,2025-10-01,179506,Cabang Sisingamangaraja,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,650000
SVC015751,V004058,CAR0361,2025-10-01,167546,Cabang Ringroad,Mekanik Beni,Oli & Filter,Filter Udara,1,171000
SVC008915,V002296,CAR0205,2025-10-02,93396,Cabang Krakatau,Mekanik Joni,Oli & Filter,Filter Oli,1,91000
SVC017882,V004606,CAR0406,2025-10-02,96102,Cabang Sisingamangaraja,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,640000
SVC008914,V002296,CAR0205,2025-10-02,93396,Cabang Krakatau,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,420000
SVC004068,V001051,CAR0093,2025-10-02,78454,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Filter Udara,1,135000
SVC004067,V001051,CAR0093,2025-10-02,78454,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Filter Oli,1,65000
SVC004066,V001051,CAR0093,2025-10-02,78454,Cabang Setia Budi,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,420000
SVC017883,V004606,CAR0406,2025-10-02,96102,Cabang Sisingamangaraja,Mekanik Dani,Oli & Filter,Filter Oli,1,67000
SVC008916,V002296,CAR0205,2025-10-02,93396,Cabang Krakatau,Mekanik Joni,Oli & Filter,Filter Udara,1,184000
SVC017884,V004606,CAR0406,2025-10-02,96102,Cabang Sisingamangaraja,Mekanik Dani,Lainnya,Wiper,1,105000
SVC028736,V008117,CAR0365,2025-10-02,118275,Cabang Sisingamangaraja,Mekanik Rudi,Rem & Kaki,Kampas Rem Depan,1,567000
SVC028923,V008270,CAR0343,2025-10-02,160063,Cabang Gatot Subroto,Mekanik Rudi,Rem & Kaki,Kampas Rem Belakang,1,656000
SVC028922,V008270,CAR0343,2025-10-02,160063,Cabang Gatot Subroto,Mekanik Rudi,Rem & Kaki,Kampas Rem Depan,1,492000
SVC022778,V005867,CAR0512,2025-10-03,57480,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Filter Udara,1,127000
SVC009885,V002545,CAR0233,2025-10-03,128422,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Filter Udara,1,171000
SVC003331,V000862,CAR0077,2025-10-03,183936,Cabang Gatot Subroto,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,330000
SVC015422,V003976,CAR0351,2025-10-03,170384,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,450000
SVC015423,V003976,CAR0351,2025-10-03,170384,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Oli,1,70000
SVC009887,V002545,CAR0233,2025-10-03,128422,Cabang Krakatau,Mekanik Rudi,Lainnya,Wiper,1,165000
SVC022776,V005867,CAR0512,2025-10-03,57480,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,330000
SVC003903,V001010,CAR0087,2025-10-03,53652,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Filter Udara,1,174000
SVC009884,V002545,CAR0233,2025-10-03,128422,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Filter Oli,1,98000
SVC009883,V002545,CAR0233,2025-10-03,128422,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,540000
SVC022777,V005867,CAR0512,2025-10-03,57480,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Filter Oli,1,74000
SVC010284,V002653,CAR0239,2025-10-03,96230,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,330000
SVC003901,V001010,CAR0087,2025-10-03,53652,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,720000
SVC003902,V001010,CAR0087,2025-10-03,53652,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Filter Oli,1,107000
SVC006041,V001548,CAR0141,2025-10-03,123052,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,480000
SVC015424,V003976,CAR0351,2025-10-03,170384,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Udara,1,257000
SVC006042,V001548,CAR0141,2025-10-03,123052,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Filter Oli,1,119000
SVC010286,V002653,CAR0239,2025-10-03,96230,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Filter Udara,1,228000
SVC003333,V000862,CAR0077,2025-10-03,183936,Cabang Gatot Subroto,Mekanik Joni,Tune Up,Tune Up / Servis Berkala,1,626000
SVC013077,V003360,CAR0306,2025-10-03,143340,Cabang Krakatau,Mekanik Rudi,Tune Up,Tune Up / Servis Berkala,1,711000
SVC013076,V003360,CAR0306,2025-10-03,143340,Cabang Krakatau,Mekanik Rudi,Tune Up,Busi (set),1,232000
SVC013075,V003360,CAR0306,2025-10-03,143340,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Filter Udara,1,158000
SVC013074,V003360,CAR0306,2025-10-03,143340,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Filter Oli,1,72000
SVC013073,V003360,CAR0306,2025-10-03,143340,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,600000
SVC021374,V005503,CAR0480,2025-10-03,144944,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,520000
SVC003332,V000862,CAR0077,2025-10-03,183936,Cabang Gatot Subroto,Mekanik Joni,Oli & Filter,Filter Udara,1,242000
SVC021376,V005503,CAR0480,2025-10-03,144944,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Kabin/AC,1,119000
SVC021375,V005503,CAR0480,2025-10-03,144944,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Udara,1,135000
SVC023691,V006112,CAR0528,2025-10-03,85147,Cabang Gatot Subroto,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,650000
SVC023692,V006112,CAR0528,2025-10-03,85147,Cabang Gatot Subroto,Mekanik Dani,Oli & Filter,Filter Oli,1,87000
SVC023693,V006112,CAR0528,2025-10-03,85147,Cabang Gatot Subroto,Mekanik Dani,Oli & Filter,Filter Udara,1,152000
SVC023694,V006112,CAR0528,2025-10-03,85147,Cabang Gatot Subroto,Mekanik Dani,Rem & Kaki,Kampas Rem Depan,1,581000
SVC023695,V006112,CAR0528,2025-10-03,85147,Cabang Gatot Subroto,Mekanik Dani,Kelistrikan,Aki/Accu,1,1486000
SVC010287,V002653,CAR0239,2025-10-03,96230,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Filter Kabin/AC,1,134000
SVC010285,V002653,CAR0239,2025-10-03,96230,Cabang Gatot Subroto,Mekanik Beni,Oli & Filter,Filter Oli,1,62000
SVC003334,V000862,CAR0077,2025-10-03,183936,Cabang Gatot Subroto,Mekanik Joni,Pendingin,Coolant/Radiator,1,237000
SVC009886,V002545,CAR0233,2025-10-03,128422,Cabang Krakatau,Mekanik Rudi,Oli & Filter,Filter Kabin/AC,1,135000
SVC009031,V002327,CAR0208,2025-10-04,156761,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Filter Oli,1,89000
SVC009032,V002327,CAR0208,2025-10-04,156761,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Filter Udara,1,121000
SVC025000,V006447,CAR0559,2025-10-04,148339,Cabang Sisingamangaraja,Mekanik Dani,Oli & Filter,Filter Udara,1,145000
SVC009030,V002327,CAR0208,2025-10-04,156761,Cabang Krakatau,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,450000
SVC014185,V003644,CAR0331,2025-10-04,95525,Cabang Sisingamangaraja,Mekanik Tigor,Kelistrikan,Aki/Accu,1,1671000
SVC026608,V006852,CAR0597,2025-10-04,69374,Cabang Sisingamangaraja,Mekanik Dani,Oli & Filter,Filter Oli,1,90000
SVC024999,V006447,CAR0559,2025-10-04,148339,Cabang Sisingamangaraja,Mekanik Dani,Oli & Filter,Filter Oli,1,100000
SVC026607,V006852,CAR0597,2025-10-04,69374,Cabang Sisingamangaraja,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,330000
SVC027525,V007092,CAR0263,2025-10-04,63649,Cabang Gatot Subroto,Mekanik Joni,Rem & Kaki,Ban (per pcs),4,1171000
SVC014181,V003644,CAR0331,2025-10-04,95525,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,650000
SVC014182,V003644,CAR0331,2025-10-04,95525,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Filter Oli,1,97000
SVC014183,V003644,CAR0331,2025-10-04,95525,Cabang Sisingamangaraja,Mekanik Tigor,Oli & Filter,Filter Udara,1,190000
SVC024998,V006447,CAR0559,2025-10-04,148339,Cabang Sisingamangaraja,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,650000
SVC002801,V000720,CAR0067,2025-10-04,63385,Cabang Krakatau,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,640000
SVC002802,V000720,CAR0067,2025-10-04,63385,Cabang Krakatau,Mekanik Dani,Oli & Filter,Filter Oli,1,61000
SVC014184,V003644,CAR0331,2025-10-04,95525,Cabang Sisingamangaraja,Mekanik Tigor,Pendingin,Coolant/Radiator,1,214000
SVC002803,V000720,CAR0067,2025-10-04,63385,Cabang Krakatau,Mekanik Dani,Oli & Filter,Filter Udara,1,208000
SVC016383,V004219,CAR0374,2025-10-05,118078,Cabang Krakatau,Mekanik Dani,Oli & Filter,Ganti Oli Mesin,1,500000
SVC006492,V001673,CAR0150,2025-10-05,100203,Cabang Sisingamangaraja,Mekanik Beni,Kelistrikan,Aki/Accu,1,1357000
SVC006491,V001673,CAR0150,2025-10-05,100203,Cabang Sisingamangaraja,Mekanik Beni,Rem & Kaki,Kampas Rem Depan,1,441000
SVC006489,V001673,CAR0150,2025-10-05,100203,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,510000
SVC006490,V001673,CAR0150,2025-10-05,100203,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Filter Udara,1,173000
SVC024641,V006359,CAR0553,2025-10-05,145729,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Ganti Oli Mesin,1,330000
SVC024642,V006359,CAR0553,2025-10-05,145729,Cabang Sisingamangaraja,Mekanik Beni,Oli & Filter,Filter Udara,1,196000
SVC016517,V004254,CAR0377,2025-10-06,84754,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Oli,1,95000
SVC016516,V004254,CAR0377,2025-10-06,84754,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Ganti Oli Mesin,1,510000
SVC017706,V004559,CAR0401,2025-10-06,156855,Cabang Setia Budi,Mekanik Tigor,Lainnya,Wiper,1,145000
SVC017705,V004559,CAR0401,2025-10-06,156855,Cabang Setia Budi,Mekanik Tigor,Oli & Filter,Ganti Oli Mesin,1,330000
SVC007737,V001997,CAR0171,2025-10-06,98700,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Filter Oli,1,98000
SVC013877,V003564,CAR0326,2025-10-06,77251,Cabang Gatot Subroto,Mekanik Joni,Oli & Filter,Ganti Oli Mesin,1,720000
SVC007736,V001997,CAR0171,2025-10-06,98700,Cabang Sisingamangaraja,Mekanik Rudi,Oli & Filter,Ganti Oli Mesin,1,540000
SVC013878,V003564,CAR0326,2025-10-06,77251,Cabang Gatot Subroto,Mekanik Joni,Oli & Filter,Filter Oli,1,72000
SVC013879,V003564,CAR0326,2025-10-06,77251,Cabang Gatot Subroto,Mekanik Joni,Oli & Filter,Filter Udara,1,170000
SVC013880,V003564,CAR0326,2025-10-06,77251,Cabang Gatot Subroto,Mekanik Joni,Kelistrikan,Aki/Accu,1,1649000
SVC016519,V004254,CAR0377,2025-10-06,84754,Cabang Setia Budi,Mekanik Sahat,Tune Up,Tune Up / Servis Berkala,1,552000
SVC016518,V004254,CAR0377,2025-10-06,84754,Cabang Setia Budi,Mekanik Sahat,Oli & Filter,Filter Kabin/AC,1,186000
